total_score	Grid_score	Transform_accept_ratio	angle_constraint	atom_pair_constraint	chainbreak	classic_grid_X	coordinate_constraint	dihedral_constraint	dslf_ca_dih	dslf_cs_ang	dslf_ss_dih	dslf_ss_dst	fa_atr	fa_dun	fa_elec	fa_pair	fa_rep	fa_sol	hbond_bb_sc	hbond_lr_bb	hbond_sc	hbond_sr_bb	if_X_angle_constraint	if_X_atom_pair_constraint	if_X_chainbreak	if_X_coordinate_constraint	if_X_dihedral_constraint	if_X_dslf_ca_dih	if_X_dslf_cs_ang	if_X_dslf_ss_dih	if_X_dslf_ss_dst	if_X_fa_atr	if_X_fa_dun	if_X_fa_elec	if_X_fa_pair	if_X_fa_rep	if_X_fa_sol	if_X_hbond_bb_sc	if_X_hbond_lr_bb	if_X_hbond_sc	if_X_hbond_sr_bb	if_X_omega	if_X_p_aa_pp	if_X_pro_close	if_X_ref	interface_delta_X	ligand_is_touching_X	omega	p_aa_pp	pro_close	ref	total_score_X	description	iter_id
-130.406	-54.000	0.316	0.000	0.000	0.000	-39.000	0.061	0.000	0.000	0.000	0.000	0.000	-682.490	221.025	-14.042	-9.963	197.824	292.336	-7.983	-40.370	-9.919	-45.505	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.888	0.000	0.301	0.000	0.498	4.660	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.430	1.000	2.713	7.599	4.298	-45.990	-39.000	Shc1-PTB_1OY2_0061_trka_0139	trka_7
-125.561	-54.000	0.232	0.000	0.000	0.000	-15.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.150	221.240	-13.782	-10.281	197.948	287.608	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.372	0.000	0.297	0.000	0.011	0.771	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.293	1.000	2.704	7.614	4.274	-45.990	-15.000	Shc1-PTB_1OY2_0061_trka_0140	trka_7
-126.865	-44.000	0.298	0.000	0.000	0.000	-7.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.116	220.795	-13.976	-10.281	197.418	287.088	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.476	0.000	0.065	0.000	0.000	0.245	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.166	1.000	2.706	7.614	4.274	-45.990	-7.000	Shc1-PTB_1OY2_0061_trka_0141	trka_7
-131.184	-47.000	0.226	0.000	0.000	0.000	-50.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.533	220.795	-14.837	-10.281	197.991	291.474	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.922	0.000	-0.843	0.000	0.573	4.631	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.561	1.000	2.706	7.614	4.274	-45.990	-50.000	Shc1-PTB_1OY2_0061_trka_0142	trka_7
-131.564	-50.000	0.420	0.000	0.000	0.000	-32.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.095	220.795	-14.456	-10.281	198.337	287.928	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.454	0.000	-0.415	0.000	0.919	1.085	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.865	1.000	2.706	7.614	4.274	-45.990	-32.000	Shc1-PTB_1OY2_0061_trka_0143	trka_7
-130.601	-51.000	0.246	0.000	0.000	0.000	-31.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.191	220.795	-14.433	-10.281	198.153	291.150	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.551	0.000	-0.393	0.000	0.735	4.307	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.902	1.000	2.706	7.614	4.274	-45.990	-31.000	Shc1-PTB_1OY2_0061_trka_0144	trka_7
-135.343	-114.000	0.118	0.000	0.000	0.000	-60.000	0.459	0.000	0.000	0.000	0.000	0.000	-683.912	221.628	-14.252	-10.232	196.903	291.344	-7.956	-40.370	-11.399	-46.337	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-11.932	0.000	-0.228	0.000	1.069	4.130	-0.168	0.000	-0.126	0.000	0.000	0.000	0.000	0.000	-7.256	1.000	3.033	7.466	4.274	-45.990	-60.000	Shc1-PTB_1OY2_0061_trka_0145	trka_7
-137.563	-112.000	0.036	0.000	0.000	0.000	-62.000	4.846	0.000	0.000	0.000	0.000	0.000	-688.773	222.518	-15.591	-11.012	193.812	295.911	-10.241	-40.557	-11.843	-45.266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.890	0.000	-0.607	0.268	1.923	6.850	-0.031	0.000	-0.505	0.000	0.000	0.000	0.000	0.000	-6.992	1.000	3.116	7.197	4.310	-45.990	-62.000	Shc1-PTB_1OY2_0061_trka_0146	trka_7
-132.525	-91.000	0.078	0.000	0.000	0.000	-74.000	1.141	0.000	0.000	0.000	0.000	0.000	-687.320	223.703	-16.194	-10.251	199.209	295.940	-8.035	-41.729	-11.528	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-17.023	0.000	-2.146	0.000	2.137	8.700	0.000	0.000	-0.564	0.000	0.000	0.000	0.000	0.000	-8.897	1.000	2.983	6.868	4.150	-45.990	-74.000	Shc1-PTB_1OY2_0061_trka_0147	trka_7
-129.666	-37.000	0.408	0.000	0.000	0.000	-18.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.761	220.795	-13.996	-10.281	197.952	286.418	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.150	0.000	-0.002	0.000	0.534	-0.426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.043	1.000	2.706	7.614	4.274	-45.990	-18.000	Shc1-PTB_1OY2_0061_trka_0148	trka_7
-88.640	-61.000	0.090	0.000	0.000	0.000	-60.000	10.100	0.000	0.000	0.000	0.000	0.000	-684.566	216.635	-15.336	-10.560	247.689	287.895	-8.000	-45.907	-10.943	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.434	0.000	0.010	-0.174	1.471	5.651	0.000	0.000	-0.730	0.000	0.000	0.000	0.000	0.000	-6.205	1.000	5.111	6.431	4.274	-45.990	-60.000	Shc1-PTB_1OY2_0061_trka_0149	trka_7
-131.037	-58.000	0.212	0.000	0.000	0.000	-30.000	0.170	0.000	0.000	0.000	0.000	0.000	-679.892	221.364	-14.076	-10.609	196.673	290.940	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.663	0.000	0.329	0.000	0.596	3.139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.600	1.000	2.867	7.639	4.274	-45.990	-30.000	Shc1-PTB_1OY2_0061_trka_0150	trka_7
-129.824	-40.000	0.364	0.000	0.000	0.000	-24.000	0.003	0.000	0.000	0.000	0.000	0.000	-675.746	220.805	-14.441	-10.281	197.905	287.969	-7.983	-40.370	-10.814	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.023	0.000	-0.452	0.000	0.439	1.061	0.000	0.000	-0.244	0.000	0.000	0.000	0.000	0.000	-3.219	1.000	2.705	7.614	4.274	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0151	trka_7
-128.367	-52.000	0.278	0.000	0.000	0.000	-22.000	0.000	0.000	0.000	0.000	0.000	0.000	-676.009	220.795	-13.484	-10.281	197.717	288.687	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.398	0.000	0.511	0.000	0.299	1.844	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.744	1.000	2.706	7.614	4.274	-45.990	-22.000	Shc1-PTB_1OY2_0061_trka_0152	trka_7
-131.551	-54.000	0.224	0.000	0.000	0.000	-34.000	0.000	0.000	0.000	0.000	0.000	0.000	-679.631	220.795	-14.562	-10.281	198.043	289.878	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.991	0.000	-0.521	0.000	0.626	3.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.852	1.000	2.706	7.614	4.274	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0153	trka_7
-131.337	-58.000	0.190	0.000	0.000	0.000	-31.000	0.273	0.000	0.000	0.000	0.000	0.000	-676.424	221.133	-14.482	-10.481	197.587	289.071	-9.958	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.373	0.000	0.025	0.000	0.638	1.621	-0.193	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.281	1.000	2.584	7.480	4.285	-45.990	-31.000	Shc1-PTB_1OY2_0061_trka_0154	trka_7
-129.188	-48.000	0.382	0.000	0.000	0.000	-19.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.478	220.795	-14.033	-10.281	197.766	287.835	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.837	0.000	0.008	0.000	0.349	0.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.489	1.000	2.706	7.614	4.274	-45.990	-19.000	Shc1-PTB_1OY2_0061_trka_0155	trka_7
-129.268	-47.000	0.346	0.000	0.000	0.000	-20.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.836	220.795	-14.190	-10.281	198.673	286.712	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.155	0.000	-0.158	0.000	1.140	-0.131	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.304	1.000	2.706	7.614	4.274	-45.990	-20.000	Shc1-PTB_1OY2_0061_trka_0156	trka_7
-128.635	-101.000	0.166	0.000	0.000	0.000	-26.000	0.281	0.000	0.000	0.000	0.000	0.000	-677.933	221.062	-13.526	-9.854	197.205	290.095	-8.049	-40.370	-10.570	-45.773	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.429	0.000	0.379	0.000	0.270	2.805	-0.033	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.008	1.000	2.917	7.554	4.317	-45.990	-26.000	Shc1-PTB_1OY2_0061_trka_0157	trka_7
-129.404	-56.000	0.172	0.000	0.000	0.000	-45.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.070	220.511	-14.000	-10.047	198.750	291.245	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.177	0.000	-0.235	0.000	0.659	3.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.159	1.000	2.706	7.614	4.274	-45.990	-45.000	Shc1-PTB_1OY2_0061_trka_0158	trka_7
-133.943	-124.000	0.096	0.000	0.000	0.000	-66.000	0.452	0.000	0.000	0.000	0.000	0.000	-686.613	220.754	-14.332	-10.277	197.785	293.954	-8.168	-40.370	-10.775	-45.572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.779	0.000	-0.013	0.000	1.113	7.455	-0.215	0.000	-0.097	0.000	0.000	0.000	0.000	0.000	-7.536	1.000	3.128	7.807	4.274	-45.990	-66.000	Shc1-PTB_1OY2_0061_trka_0159	trka_7
-130.246	-47.000	0.398	0.000	0.000	0.000	-21.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.372	220.795	-14.117	-10.281	197.521	287.001	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.731	0.000	-0.077	0.000	0.103	0.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.547	1.000	2.706	7.614	4.274	-45.990	-21.000	Shc1-PTB_1OY2_0061_trka_0160	trka_7
-134.173	-71.000	0.168	0.000	0.000	0.000	-69.000	0.275	0.000	0.000	0.000	0.000	0.000	-685.110	221.101	-15.936	-10.798	197.866	296.838	-9.817	-40.370	-10.918	-45.518	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-14.075	0.000	-1.419	0.000	0.883	9.496	-0.094	0.000	-0.347	0.000	0.000	0.000	0.000	0.000	-5.556	1.000	2.577	7.342	4.285	-45.990	-69.000	Shc1-PTB_1OY2_0061_trka_0161	trka_7
-138.580	-78.000	0.080	0.000	0.000	0.000	-56.000	0.833	0.000	0.000	0.000	0.000	0.000	-682.142	222.465	-14.713	-10.454	193.594	289.852	-7.983	-41.286	-11.515	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.930	0.000	-0.202	-0.173	1.024	3.318	0.000	0.000	-0.883	0.000	0.000	0.000	0.000	0.000	-6.846	1.000	2.629	7.331	4.274	-45.990	-56.000	Shc1-PTB_1OY2_0061_trka_0162	trka_7
-136.447	-111.000	0.080	0.000	0.000	0.000	-46.000	1.933	0.000	0.000	0.000	0.000	0.000	-684.095	222.741	-15.088	-10.627	194.084	292.082	-6.564	-41.242	-12.192	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.747	0.000	-0.601	0.000	1.265	4.765	0.000	0.000	-0.248	0.000	0.000	0.000	0.000	0.000	-4.565	1.000	2.310	7.511	4.164	-45.990	-46.000	Shc1-PTB_1OY2_0061_trka_0163	trka_7
-127.922	-48.000	0.284	0.000	0.000	0.000	-22.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.127	220.795	-14.182	-10.281	197.572	289.093	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.516	0.000	-0.187	0.000	0.155	2.249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.299	1.000	2.706	7.614	4.274	-45.990	-22.000	Shc1-PTB_1OY2_0061_trka_0164	trka_7
-132.123	-48.000	0.254	0.000	0.000	0.000	-34.000	0.000	0.000	0.000	0.000	0.000	0.000	-680.912	220.795	-14.622	-10.281	198.685	291.121	-9.099	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.272	0.000	-0.581	0.000	1.267	4.278	-1.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.424	1.000	2.706	7.614	4.274	-45.990	-34.000	Shc1-PTB_1OY2_0061_trka_0165	trka_7
-126.700	-27.000	0.598	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.642	220.795	-14.041	-10.281	197.418	286.843	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.002	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0166	trka_7
-144.682	-84.000	0.186	0.000	0.000	0.000	-35.000	2.923	0.000	0.000	0.000	0.000	0.000	-686.097	213.543	-14.063	-10.464	193.819	296.400	-11.255	-40.370	-11.048	-47.305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.297	0.000	0.372	0.000	1.049	6.343	-1.287	0.000	-0.468	0.000	0.000	0.000	0.000	0.000	-4.289	1.000	3.234	7.716	4.274	-45.990	-35.000	Shc1-PTB_1OY2_0061_trka_0167	trka_7
-129.783	-59.000	0.278	0.000	0.000	0.000	-14.000	0.002	0.000	0.000	0.000	0.000	0.000	-674.951	220.699	-14.014	-10.314	197.060	287.274	-7.983	-40.388	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.512	0.000	-0.108	0.000	0.596	0.488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.536	1.000	2.910	7.682	4.274	-45.990	-14.000	Shc1-PTB_1OY2_0061_trka_0168	trka_7
-146.462	-46.000	0.054	0.000	0.000	0.000	-58.000	3.943	0.000	0.000	0.000	0.000	0.000	-685.145	216.552	-14.252	-10.022	186.459	291.846	-7.894	-41.631	-10.884	-45.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.846	0.000	-0.171	0.000	1.368	3.616	0.000	0.000	-0.062	0.000	0.000	0.000	0.000	0.000	-9.094	1.000	3.629	7.631	4.303	-45.990	-58.000	Shc1-PTB_1OY2_0061_trka_0169	trka_7
-130.854	-65.000	0.186	0.000	0.000	0.000	-30.000	0.335	0.000	0.000	0.000	0.000	0.000	-676.846	220.637	-14.626	-10.629	196.281	289.539	-7.983	-40.370	-10.570	-45.334	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.799	0.000	-0.577	0.000	0.582	2.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.950	1.000	2.743	7.686	4.274	-45.990	-30.000	Shc1-PTB_1OY2_0061_trka_0170	trka_7
-128.154	-52.000	0.284	0.000	0.000	0.000	-23.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.784	220.795	-14.052	-10.281	197.768	288.192	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.144	0.000	-0.011	0.000	0.350	1.349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.455	1.000	2.706	7.614	4.274	-45.990	-23.000	Shc1-PTB_1OY2_0061_trka_0171	trka_7
-124.266	-118.000	0.118	0.000	0.000	0.000	-96.000	1.948	0.000	0.000	0.000	0.000	0.000	-697.011	227.290	-14.558	-10.375	204.990	300.458	-7.815	-40.645	-11.861	-45.409	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-22.063	0.000	-0.535	0.000	1.282	14.467	-0.032	0.000	-1.251	0.000	0.000	0.000	0.000	0.000	-8.132	1.000	3.376	7.062	4.274	-45.990	-96.000	Shc1-PTB_1OY2_0061_trka_0172	trka_7
-127.572	-4.000	0.924	0.000	0.000	0.000	-5.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.085	220.795	-14.309	-10.281	197.498	287.602	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.474	0.000	-0.314	0.000	0.080	0.759	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.949	1.000	2.706	7.614	4.274	-45.990	-5.000	Shc1-PTB_1OY2_0061_trka_0173	trka_7
-137.381	-75.000	0.262	0.000	0.000	0.000	-54.000	1.082	0.000	0.000	0.000	0.000	0.000	-686.541	221.254	-14.207	-10.333	198.962	290.092	-8.016	-40.370	-10.570	-47.230	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.326	0.000	0.172	0.000	1.521	2.537	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.096	1.000	2.734	7.470	4.281	-45.990	-54.000	Shc1-PTB_1OY2_0061_trka_0174	trka_7
-126.623	-37.000	0.388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-671.611	220.795	-13.995	-10.281	197.418	286.843	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.706	7.614	4.274	-45.990	0.000	Shc1-PTB_1OY2_0061_trka_0175	trka_7
-55.200	-100.000	0.084	0.000	0.000	0.000	-64.000	5.002	0.000	0.000	0.000	0.000	0.000	-692.932	196.760	-14.950	-11.364	294.615	300.945	-8.372	-40.800	-9.627	-45.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.377	0.000	0.415	0.000	1.018	9.153	-0.023	0.000	-0.577	0.000	0.000	0.000	0.000	0.000	-5.391	1.000	5.388	7.632	4.259	-45.990	-64.000	Shc1-PTB_1OY2_0061_trka_0176	trka_7
-63.940	-98.000	0.100	0.000	0.000	0.000	-40.000	3.556	0.000	0.000	0.000	0.000	0.000	-691.627	221.277	-14.886	-9.348	261.507	299.428	-5.545	-40.417	-10.499	-46.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.531	0.000	-0.626	0.000	1.665	8.733	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.759	1.000	3.937	7.262	4.274	-45.990	-40.000	Shc1-PTB_1OY2_0061_trka_0177	trka_7
-122.785	-102.000	0.056	0.000	0.000	0.000	-53.000	5.881	0.000	0.000	0.000	0.000	0.000	-689.212	222.066	-13.480	-9.695	198.113	297.695	-6.933	-40.370	-12.789	-47.962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.976	0.000	-0.281	0.000	4.401	9.163	0.000	0.000	-0.728	0.000	0.000	0.000	0.000	0.000	-3.422	1.000	11.225	5.078	3.589	-45.990	-53.000	Shc1-PTB_1OY2_0061_trka_0178	trka_7
-128.428	-109.000	0.182	0.000	0.000	0.000	-47.000	0.132	0.000	0.000	0.000	0.000	0.000	-682.110	222.335	-13.647	-10.351	198.922	292.142	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.986	0.000	0.367	0.000	1.174	5.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.437	1.000	2.742	7.519	4.274	-45.990	-47.000	Shc1-PTB_1OY2_0061_trka_0179	trka_7
914.687	-56.000	0.092	0.000	0.000	0.000	-125.000	305.924	0.000	0.000	0.000	0.000	0.000	-777.791	248.440	-12.563	-9.659	835.394	326.837	-7.712	-32.204	-12.683	-48.534	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-95.337	0.000	-0.767	0.177	433.476	44.849	-1.164	0.000	-1.977	0.000	0.000	0.000	0.000	0.000	379.257	1.000	128.329	12.281	4.618	-45.990	-125.000	Shc1-PTB_1OY2_0061_trka_0180	trka_7
-133.315	-109.000	0.106	0.000	0.000	0.000	-52.000	0.395	0.000	0.000	0.000	0.000	0.000	-685.553	220.096	-14.206	-10.278	197.584	294.588	-8.061	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-13.384	0.000	-0.294	0.000	0.815	7.600	-0.066	0.000	-0.042	0.000	0.000	0.000	0.000	0.000	-5.372	1.000	2.624	7.492	4.409	-45.990	-52.000	Shc1-PTB_1OY2_0061_trka_0181	trka_7
-127.060	-51.000	0.300	0.000	0.000	0.000	-11.000	0.000	0.000	0.000	0.000	0.000	0.000	-672.757	220.795	-14.278	-10.281	197.430	287.823	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.117	0.000	-0.237	0.000	0.013	0.980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.361	1.000	2.706	7.614	4.274	-45.990	-11.000	Shc1-PTB_1OY2_0061_trka_0182	trka_7
-129.358	-126.000	0.084	0.000	0.000	0.000	-49.000	0.541	0.000	0.000	0.000	0.000	0.000	-682.999	221.311	-15.294	-10.306	197.176	296.977	-8.492	-40.370	-11.130	-45.609	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-10.656	0.000	-0.211	0.000	0.378	8.321	-0.084	0.000	-0.299	0.000	0.000	0.000	0.000	0.000	-2.550	1.000	2.930	7.624	4.274	-45.990	-49.000	Shc1-PTB_1OY2_0061_trka_0183	trka_7
-132.936	-57.000	0.250	0.000	0.000	0.000	-28.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.770	220.746	-14.151	-10.281	198.329	286.973	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-7.192	0.000	-0.143	0.000	1.146	0.076	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.114	1.000	2.712	7.618	4.274	-45.990	-28.000	Shc1-PTB_1OY2_0061_trka_0184	trka_7
-130.725	-53.000	0.332	0.000	0.000	0.000	-25.000	0.000	0.000	0.000	0.000	0.000	0.000	-678.506	220.795	-13.629	-10.281	198.168	288.521	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.895	0.000	0.366	0.000	0.750	1.678	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.102	1.000	2.706	7.614	4.274	-45.990	-25.000	Shc1-PTB_1OY2_0061_trka_0185	trka_7
-129.123	-37.000	0.292	0.000	0.000	0.000	-16.000	0.000	0.000	0.000	0.000	0.000	0.000	-675.577	220.795	-13.804	-10.281	197.755	287.782	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.966	0.000	0.191	0.000	0.337	0.939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500	1.000	2.706	7.614	4.274	-45.990	-16.000	Shc1-PTB_1OY2_0061_trka_0186	trka_7
-126.640	-57.000	0.386	0.000	0.000	0.000	-24.000	0.000	0.000	0.000	0.000	0.000	0.000	-674.527	219.490	-14.408	-10.285	200.010	288.873	-7.983	-40.370	-10.569	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.069	0.000	-0.251	0.000	0.057	1.923	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.339	1.000	2.706	7.614	4.274	-45.990	-24.000	Shc1-PTB_1OY2_0061_trka_0187	trka_7
-131.335	-61.000	0.242	0.000	0.000	0.000	-42.000	0.186	0.000	0.000	0.000	0.000	0.000	-680.941	221.843	-13.708	-10.568	197.868	289.519	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-8.856	0.000	0.412	0.000	0.915	2.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.493	1.000	2.854	7.711	4.287	-45.990	-42.000	Shc1-PTB_1OY2_0061_trka_0188	trka_7
-126.782	-37.000	0.376	0.000	0.000	0.000	-13.000	0.000	0.000	0.000	0.000	0.000	0.000	-673.026	220.795	-13.954	-10.281	197.591	287.234	-7.983	-40.370	-9.919	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.315	0.000	0.124	0.000	0.058	0.391	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.742	1.000	2.706	7.614	4.274	-45.990	-13.000	Shc1-PTB_1OY2_0061_trka_0189	trka_7
-129.932	-44.000	0.256	0.000	0.000	0.000	-21.000	0.000	0.000	0.000	0.000	0.000	0.000	-677.380	220.795	-14.343	-10.281	198.018	289.052	-7.983	-40.370	-10.570	-45.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-5.740	0.000	-0.302	0.000	0.600	2.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.233	1.000	2.706	7.614	4.274	-45.990	-21.000	Shc1-PTB_1OY2_0061_trka_0190	trka_7
